,,,00.000026800000,  -1.08000,
,,,00.000027000000,  -0.94000,
,,,00.000027200000,  -0.74000,
,,,00.000027400000,  -0.58000,
,,,00.000027600000,  -0.34000,
,,,00.000027800000,  -0.16000,
,,,00.000028000000,   0.02000,
,,,00.000028200000,   0.26000,
,,,00.000028400000,   0.46000,
,,,00.000028600000,   0.64000,
,,,00.000028800000,   0.84000,
,,,00.000029000000,   1.00000,
,,,00.000029200000,   1.16000,
,,,00.000029400000,   1.28000,
,,,00.000029600000,   1.44000,
,,,00.000029800000,   1.54000,
,,,00.000030000000,   1.58000,
,,,00.000030200000,   1.66000,
,,,00.000030400000,   1.66000,
,,,00.000030600000,   1.66000,
,,,00.000030800000,   1.62000,
,,,00.000031000000,   1.58000,
,,,00.000031200000,   1.52000,
,,,00.000031400000,   1.40000,
,,,00.000031600000,   1.42000,
,,,00.000031800000,   1.30000,
,,,00.000032000000,   1.16000,
,,,00.000032200000,   0.98000,
,,,00.000032400000,   0.80000,
,,,00.000032600000,   0.64000,
,,,00.000032800000,   0.42000,
,,,00.000033000000,   0.26000,
,,,00.000033200000,   0.06000,
,,,00.000033400000,  -0.14000,
,,,00.000033600000,  -0.36000,
,,,00.000033800000,  -0.56000,
,,,00.000034000000,  -0.76000,
,,,00.000034200000,  -0.92000,
,,,00.000034400000,  -1.08000,
,,,00.000034600000,  -1.22000,
,,,00.000034800000,  -1.32000,
,,,00.000035000000,  -1.42000,
,,,00.000035200000,  -1.52000,
,,,00.000035400000,  -1.56000,
,,,00.000035600000,  -1.60000,
,,,00.000035800000,  -1.58000,
,,,00.000036000000,  -1.56000,
,,,00.000036200000,  -1.52000,
,,,00.000036400000,  -1.44000,
,,,00.000036600000,  -1.34000,
,,,00.000036800000,  -1.24000,
,,,00.000037000000,  -1.10000,
,,,00.000037200000,  -0.94000,
,,,00.000037400000,  -0.78000,
,,,00.000037600000,  -0.60000,
,,,00.000037800000,  -0.38000,
,,,00.000038000000,  -0.18000,
,,,00.000038200000,   0.04000,
,,,00.000038400000,   0.24000,
,,,00.000038600000,   0.44000,
,,,00.000038800000,   0.64000,
,,,00.000039000000,   0.82000,
,,,00.000039200000,   1.02000,
,,,00.000039400000,   1.16000,
,,,00.000039600000,   1.32000,
,,,00.000039800000,   1.44000,
,,,00.000040000000,   1.50000,
,,,00.000040200000,   1.60000,
,,,00.000040400000,   1.64000,
,,,00.000040600000,   1.66000,
,,,00.000040800000,   1.66000,
,,,00.000041000000,   1.62000,
,,,00.000041200000,   1.58000,
,,,00.000041400000,   1.52000,
,,,00.000041600000,   1.40000,
,,,00.000041800000,   1.44000,
,,,00.000042000000,   1.32000,
,,,00.000042200000,   1.16000,
,,,00.000042400000,   1.02000,
,,,00.000042600000,   0.82000,
,,,00.000042800000,   0.64000,
,,,00.000043000000,   0.44000,
,,,00.000043200000,   0.24000,
,,,00.000043400000,   0.06000,
,,,00.000043600000,  -0.18000,
,,,00.000043800000,  -0.36000,
,,,00.000044000000,  -0.56000,
,,,00.000044200000,  -0.78000,
,,,00.000044400000,  -0.92000,
,,,00.000044600000,  -1.08000,
,,,00.000044800000,  -1.24000,
,,,00.000045000000,  -1.38000,
,,,00.000045200000,  -1.44000,
,,,00.000045400000,  -1.50000,
,,,00.000045600000,  -1.54000,
,,,00.000045800000,  -1.62000,
,,,00.000046000000,  -1.58000,
,,,00.000046200000,  -1.58000,
,,,00.000046400000,  -1.54000,
,,,00.000046600000,  -1.44000,
,,,00.000046800000,  -1.36000,
,,,00.000047000000,  -1.24000,
,,,00.000047200000,  -1.10000,
,,,00.000047400000,  -0.96000,
,,,00.000047600000,  -0.80000,
,,,00.000047800000,  -0.56000,
,,,00.000048000000,  -0.36000,
,,,00.000048200000,  -0.16000,
,,,00.000048400000,   0.06000,
,,,00.000048600000,   0.20000,
,,,00.000048800000,   0.42000,
,,,00.000049000000,   0.64000,
,,,00.000049200000,   0.86000,
,,,00.000049400000,   1.00000,
,,,00.000049600000,   1.18000,
,,,00.000049800000,   1.30000,
,,,00.000050000000,   1.42000,
,,,00.000050200000,   1.50000,
,,,00.000050400000,   1.58000,
,,,00.000050600000,   1.64000,
,,,00.000050800000,   1.68000,
,,,00.000051000000,   1.68000,
,,,00.000051200000,   1.62000,
,,,00.000051400000,   1.56000,
,,,00.000051600000,   1.52000,
,,,00.000051800000,   1.42000,
,,,00.000052000000,   1.42000,
,,,00.000052200000,   1.32000,
,,,00.000052400000,   1.14000,
,,,00.000052600000,   1.00000,
,,,00.000052800000,   0.82000,
,,,00.000053000000,   0.62000,
,,,00.000053200000,   0.44000,
,,,00.000053400000,   0.22000,
,,,00.000053600000,   0.02000,
,,,00.000053800000,  -0.16000,
,,,00.000054000000,  -0.36000,
,,,00.000054200000,  -0.56000,
,,,00.000054400000,  -0.76000,
,,,00.000054600000,  -0.92000,
,,,00.000054800000,  -1.10000,
,,,00.000055000000,  -1.24000,
,,,00.000055200000,  -1.36000,
,,,00.000055400000,  -1.48000,
,,,00.000055600000,  -1.54000,
,,,00.000055800000,  -1.58000,
,,,00.000056000000,  -1.60000,
,,,00.000056200000,  -1.60000,
,,,00.000056400000,  -1.58000,
,,,00.000056600000,  -1.56000,
,,,00.000056800000,  -1.46000,
,,,00.000057000000,  -1.34000,
,,,00.000057200000,  -1.24000,
,,,00.000057400000,  -1.08000,
,,,00.000057600000,  -0.92000,
,,,00.000057800000,  -0.70000,
,,,00.000058000000,  -0.56000,
,,,00.000058200000,  -0.38000,
,,,00.000058400000,  -0.18000,
,,,00.000058600000,   0.06000,
,,,00.000058800000,   0.28000,
,,,00.000059000000,   0.46000,
,,,00.000059200000,   0.66000,
,,,00.000059400000,   0.84000,
,,,00.000059600000,   1.02000,
,,,00.000059800000,   1.16000,
,,,00.000060000000,   1.30000,
,,,00.000060200000,   1.42000,
,,,00.000060400000,   1.52000,
,,,00.000060600000,   1.60000,
,,,00.000060800000,   1.66000,
,,,00.000061000000,   1.68000,
,,,00.000061200000,   1.66000,
,,,00.000061400000,   1.62000,
,,,00.000061600000,   1.60000,
,,,00.000061800000,   1.52000,
,,,00.000062000000,   1.58000,
,,,00.000062200000,   1.40000,
,,,00.000062400000,   1.28000,
,,,00.000062600000,   1.10000,
,,,00.000062800000,   0.98000,
,,,00.000063000000,   0.82000,
,,,00.000063200000,   0.62000,
,,,00.000063400000,   0.40000,
,,,00.000063600000,   0.22000,
,,,00.000063800000,   0.02000,
,,,00.000064000000,  -0.20000,
,,,00.000064200000,  -0.40000,
,,,00.000064400000,  -0.58000,
,,,00.000064600000,  -0.76000,
,,,00.000064800000,  -0.96000,
,,,00.000065000000,  -1.10000,
,,,00.000065200000,  -1.24000,
,,,00.000065400000,  -1.36000,
,,,00.000065600000,  -1.46000,
,,,00.000065800000,  -1.54000,
,,,00.000066000000,  -1.62000,
,,,00.000066200000,  -1.60000,
,,,00.000066400000,  -1.62000,
,,,00.000066600000,  -1.62000,
,,,00.000066800000,  -1.54000,
,,,00.000067000000,  -1.48000,
,,,00.000067200000,  -1.34000,
,,,00.000067400000,  -1.22000,
,,,00.000067600000,  -1.10000,
,,,00.000067800000,  -0.86000,
,,,00.000068000000,  -0.74000,
,,,00.000068200000,  -0.56000,
,,,00.000068400000,  -0.36000,
,,,00.000068600000,  -0.14000,
,,,00.000068800000,   0.06000,
,,,00.000069000000,   0.26000,
,,,00.000069200000,   0.50000,
,,,00.000069400000,   0.68000,
,,,00.000069600000,   0.86000,
,,,00.000069800000,   1.00000,
,,,00.000070000000,   1.18000,
,,,00.000070200000,   1.32000,
,,,00.000070400000,   1.46000,
,,,00.000070600000,   1.54000,
,,,00.000070800000,   1.60000,
,,,00.000071000000,   1.66000,
,,,00.000071200000,   1.68000,
,,,00.000071400000,   1.68000,
,,,00.000071600000,   1.66000,
,,,00.000071800000,   1.62000,
,,,00.000072000000,   1.44000,
,,,00.000072200000,   1.54000,
,,,00.000072400000,   1.40000,
,,,00.000072600000,   1.28000,
,,,00.000072800000,   1.14000,
,,,00.000073000000,   0.98000,
,,,00.000073200000,   0.80000,
,,,00.000073400000,   0.60000,
,,,00.000073600000,   0.40000,
,,,00.000073800000,   0.18000,
,,,00.000074000000,   0.00000,
,,,00.000074200000,  -0.24000,
,,,00.000074400000,  -0.42000,
,,,00.000074600000,  -0.64000,
,,,00.000074800000,  -0.78000,
,,,00.000075000000,  -1.00000,
,,,00.000075200000,  -1.14000,
,,,00.000075400000,  -1.28000,
,,,00.000075600000,  -1.38000,
,,,00.000075800000,  -1.48000,
,,,00.000076000000,  -1.56000,
,,,00.000076200000,  -1.64000,
,,,00.000076400000,  -1.64000,
,,,00.000076600000,  -1.64000,
,,,00.000076800000,  -1.62000,
,,,00.000077000000,  -1.54000,
,,,00.000077200000,  -1.48000,
,,,00.000077400000,  -1.38000,
,,,00.000077600000,  -1.22000,
,,,00.000077800000,  -1.16000,
,,,00.000078000000,  -0.92000,
,,,00.000078200000,  -0.72000,
,,,00.000078400000,  -0.56000,
,,,00.000078600000,  -0.34000,
,,,00.000078800000,  -0.14000,
,,,00.000079000000,   0.08000,
,,,00.000079200000,   0.28000,
,,,00.000079400000,   0.48000,
,,,00.000079600000,   0.68000,
,,,00.000079800000,   0.88000,
,,,00.000080000000,   1.06000,
,,,00.000080200000,   1.20000,
,,,00.000080400000,   1.36000,
,,,00.000080600000,   1.44000,
,,,00.000080800000,   1.56000,
,,,00.000081000000,   1.62000,
,,,00.000081200000,   1.68000,
,,,00.000081400000,   1.70000,
,,,00.000081600000,   1.68000,
,,,00.000081800000,   1.66000,
,,,00.000082000000,   1.60000,
,,,00.000082200000,   1.66000,
,,,00.000082400000,   1.52000,
,,,00.000082600000,   1.38000,
,,,00.000082800000,   1.30000,
,,,00.000083000000,   1.12000,
,,,00.000083200000,   0.98000,
,,,00.000083400000,   0.78000,
,,,00.000083600000,   0.56000,
,,,00.000083800000,   0.36000,
,,,00.000084000000,   0.18000,
,,,00.000084200000,  -0.02000,
,,,00.000084400000,  -0.22000,
,,,00.000084600000,  -0.42000,
,,,00.000084800000,  -0.64000,
,,,00.000085000000,  -0.82000,
,,,00.000085200000,  -1.00000,
,,,00.000085400000,  -1.18000,
,,,00.000085600000,  -1.28000,
,,,00.000085800000,  -1.42000,
,,,00.000086000000,  -1.50000,
,,,00.000086200000,  -1.64000,
,,,00.000086400000,  -1.62000,
,,,00.000086600000,  -1.64000,
,,,00.000086800000,  -1.64000,
,,,00.000087000000,  -1.62000,
,,,00.000087200000,  -1.54000,
,,,00.000087400000,  -1.46000,
,,,00.000087600000,  -1.36000,
,,,00.000087800000,  -1.22000,
,,,00.000088000000,  -1.14000,
,,,00.000088200000,  -0.92000,
,,,00.000088400000,  -0.72000,
,,,00.000088600000,  -0.50000,
,,,00.000088800000,  -0.34000,
,,,00.000089000000,  -0.12000,
,,,00.000089200000,   0.10000,
,,,00.000089400000,   0.30000,
,,,00.000089600000,   0.52000,
,,,00.000089800000,   0.74000,
,,,00.000090000000,   0.88000,
,,,00.000090200000,   1.08000,
,,,00.000090400000,   1.22000,
,,,00.000090600000,   1.36000,
,,,00.000090800000,   1.48000,
,,,00.000091000000,   1.56000,
,,,00.000091200000,   1.64000,
,,,00.000091400000,   1.68000,
,,,00.000091600000,   1.70000,
,,,00.000091800000,   1.72000,
,,,00.000092000000,   1.66000,
,,,00.000092200000,   1.58000,
,,,00.000092400000,   1.60000,
,,,00.000092600000,   1.50000,
,,,00.000092800000,   1.40000,
,,,00.000093000000,   1.26000,
,,,00.000093200000,   1.12000,
,,,00.000093400000,   0.94000,
,,,00.000093600000,   0.76000,
,,,00.000093800000,   0.54000,
,,,00.000094000000,   0.36000,
,,,00.000094200000,   0.12000,
,,,00.000094400000,  -0.08000,
,,,00.000094600000,  -0.26000,
,,,00.000094800000,  -0.50000,
,,,00.000095000000,  -0.68000,
,,,00.000095200000,  -0.90000,
,,,00.000095400000,  -1.02000,
,,,00.000095600000,  -1.18000,
,,,00.000095800000,  -1.36000,
,,,00.000096000000,  -1.46000,
,,,00.000096200000,  -1.54000,
,,,00.000096400000,  -1.62000,
,,,00.000096600000,  -1.66000,
,,,00.000096800000,  -1.66000,
,,,00.000097000000,  -1.64000,
,,,00.000097200000,  -1.60000,
,,,00.000097400000,  -1.52000,
,,,00.000097600000,  -1.44000,
,,,00.000097800000,  -1.32000,
,,,00.000098000000,  -1.20000,
,,,00.000098200000,  -0.98000,
,,,00.000098400000,  -0.84000,
,,,00.000098600000,  -0.66000,
,,,00.000098800000,  -0.50000,
,,,00.000099000000,  -0.26000,
,,,00.000099200000,  -0.04000,
,,,00.000099400000,   0.16000,
,,,00.000099600000,   0.32000,
,,,00.000099800000,   0.54000,
,,,00.000100000000,   0.76000,
,,,00.000100200000,   0.94000,
,,,00.000100400000,   1.12000,
,,,00.000100600000,   1.22000,
,,,00.000100800000,   1.40000,
,,,00.000101000000,   1.52000,
,,,00.000101200000,   1.60000,
,,,00.000101400000,   1.64000,
,,,00.000101600000,   1.68000,
,,,00.000101800000,   1.74000,
,,,00.000102000000,   1.68000,
,,,00.000102200000,   1.68000,
,,,00.000102400000,   1.72000,
,,,00.000102600000,   1.60000,
,,,00.000102800000,   1.52000,
,,,00.000103000000,   1.40000,
,,,00.000103200000,   1.24000,
,,,00.000103400000,   1.06000,
,,,00.000103600000,   0.92000,
,,,00.000103800000,   0.72000,
,,,00.000104000000,   0.52000,
,,,00.000104200000,   0.34000,
,,,00.000104400000,   0.12000,
,,,00.000104600000,  -0.12000,
,,,00.000104800000,  -0.32000,
,,,00.000105000000,  -0.52000,
,,,00.000105200000,  -0.72000,
,,,00.000105400000,  -0.90000,
,,,00.000105600000,  -1.06000,
,,,00.000105800000,  -1.22000,
,,,00.000106000000,  -1.36000,
,,,00.000106200000,  -1.48000,
,,,00.000106400000,  -1.54000,
,,,00.000106600000,  -1.62000,
,,,00.000106800000,  -1.62000,
,,,00.000107000000,  -1.66000,
,,,00.000107200000,  -1.64000,
,,,00.000107400000,  -1.60000,
,,,00.000107600000,  -1.52000,
,,,00.000107800000,  -1.44000,
,,,00.000108000000,  -1.34000,
,,,00.000108200000,  -1.20000,
,,,00.000108400000,  -1.02000,
,,,00.000108600000,  -0.84000,
,,,00.000108800000,  -0.66000,
,,,00.000109000000,  -0.44000,
,,,00.000109200000,  -0.26000,
,,,00.000109400000,  -0.04000,
,,,00.000109600000,   0.18000,
,,,00.000109800000,   0.38000,
,,,00.000110000000,   0.62000,
,,,00.000110200000,   0.80000,
,,,00.000110400000,   0.98000,
,,,00.000110600000,   1.12000,
,,,00.000110800000,   1.28000,
,,,00.000111000000,   1.44000,
,,,00.000111200000,   1.52000,
,,,00.000111400000,   1.60000,
,,,00.000111600000,   1.64000,
,,,00.000111800000,   1.72000,
,,,00.000112000000,   1.70000,
,,,00.000112200000,   1.70000,
,,,00.000112400000,   1.66000,
,,,00.000112600000,   1.72000,
,,,00.000112800000,   1.56000,
,,,00.000113000000,   1.48000,
,,,00.000113200000,   1.34000,
,,,00.000113400000,   1.20000,
,,,00.000113600000,   1.04000,
,,,00.000113800000,   0.86000,
,,,00.000114000000,   0.70000,
,,,00.000114200000,   0.50000,
,,,00.000114400000,   0.28000,
,,,00.000114600000,   0.08000,
,,,00.000114800000,  -0.16000,
,,,00.000115000000,  -0.38000,
,,,00.000115200000,  -0.56000,
,,,00.000115400000,  -0.74000,
,,,00.000115600000,  -0.96000,
,,,00.000115800000,  -1.10000,
,,,00.000116000000,  -1.28000,
,,,00.000116200000,  -1.40000,
,,,00.000116400000,  -1.50000,
,,,00.000116600000,  -1.60000,
,,,00.000116800000,  -1.60000,
,,,00.000117000000,  -1.66000,
,,,00.000117200000,  -1.66000,
,,,00.000117400000,  -1.64000,
,,,00.000117600000,  -1.58000,
,,,00.000117800000,  -1.52000,
,,,00.000118000000,  -1.42000,
,,,00.000118200000,  -1.32000,
,,,00.000118400000,  -1.06000,
,,,00.000118600000,  -1.00000,
,,,00.000118800000,  -0.84000,
,,,00.000119000000,  -0.64000,
,,,00.000119200000,  -0.46000,
,,,00.000119400000,  -0.20000,
,,,00.000119600000,   0.00000,
,,,00.000119800000,   0.22000,
,,,00.000120000000,   0.44000,
,,,00.000120200000,   0.62000,
,,,00.000120400000,   0.84000,
,,,00.000120600000,   1.02000,
,,,00.000120800000,   1.16000,
,,,00.000121000000,   1.30000,
,,,00.000121200000,   1.44000,
,,,00.000121400000,   1.54000,
,,,00.000121600000,   1.62000,
,,,00.000121800000,   1.68000,
,,,00.000122000000,   1.68000,
,,,00.000122200000,   1.70000,
,,,00.000122400000,   1.70000,
,,,00.000122600000,   1.66000,
,,,00.000122800000,   1.58000,
,,,00.000123000000,   1.56000,
,,,00.000123200000,   1.46000,
,,,00.000123400000,   1.32000,
,,,00.000123600000,   1.16000,
,,,00.000123800000,   1.00000,
,,,00.000124000000,   0.84000,
,,,00.000124200000,   0.66000,
,,,00.000124400000,   0.44000,
,,,00.000124600000,   0.22000,
,,,00.000124800000,   0.00000,
,,,00.000125000000,  -0.18000,
,,,00.000125200000,  -0.42000,
,,,00.000125400000,  -0.60000,
,,,00.000125600000,  -0.82000,
,,,00.000125800000,  -0.96000,
,,,00.000126000000,  -1.12000,
,,,00.000126200000,  -1.26000,
,,,00.000126400000,  -1.42000,
,,,00.000126600000,  -1.50000,
,,,00.000126800000,  -1.58000,
,,,00.000127000000,  -1.66000,
,,,00.000127200000,  -1.68000,
,,,00.000127400000,  -1.66000,
,,,00.000127600000,  -1.62000,
,,,00.000127800000,  -1.58000,
,,,00.000128000000,  -1.50000,
,,,00.000128200000,  -1.40000,
,,,00.000128400000,  -1.28000,
,,,00.000128600000,  -1.12000,
,,,00.000128800000,  -0.94000,
,,,00.000129000000,  -0.78000,
,,,00.000129200000,  -0.58000,
,,,00.000129400000,  -0.38000,
,,,00.000129600000,  -0.18000,
,,,00.000129800000,   0.02000,
,,,00.000130000000,   0.26000,
,,,00.000130200000,   0.46000,
,,,00.000130400000,   0.66000,
,,,00.000130600000,   0.86000,
,,,00.000130800000,   1.02000,
,,,00.000131000000,   1.22000,
,,,00.000131200000,   1.36000,
,,,00.000131400000,   1.44000,
,,,00.000131600000,   1.52000,
,,,00.000131800000,   1.64000,
,,,00.000132000000,   1.70000,
,,,00.000132200000,   1.70000,
,,,00.000132400000,   1.70000,
,,,00.000132600000,   1.66000,
,,,00.000132800000,   1.72000,
,,,00.000133000000,   1.58000,
,,,00.000133200000,   1.52000,
,,,00.000133400000,   1.44000,
,,,00.000133600000,   1.32000,
,,,00.000133800000,   1.14000,
,,,00.000134000000,   0.96000,
,,,00.000134200000,   0.80000,
,,,00.000134400000,   0.60000,
,,,00.000134600000,   0.40000,
,,,00.000134800000,   0.18000,
,,,00.000135000000,  -0.02000,
,,,00.000135200000,  -0.24000,
,,,00.000135400000,  -0.44000,
,,,00.000135600000,  -0.60000,
,,,00.000135800000,  -0.82000,
,,,00.000136000000,  -1.00000,
,,,00.000136200000,  -1.14000,
,,,00.000136400000,  -1.28000,
,,,00.000136600000,  -1.42000,
,,,00.000136800000,  -1.50000,
,,,00.000137000000,  -1.56000,
,,,00.000137200000,  -1.64000,
,,,00.000137400000,  -1.64000,
,,,00.000137600000,  -1.62000,
,,,00.000137800000,  -1.62000,
,,,00.000138000000,  -1.56000,
,,,00.000138200000,  -1.46000,
,,,00.000138400000,  -1.36000,
,,,00.000138600000,  -1.26000,
,,,00.000138800000,  -1.10000,
,,,00.000139000000,  -0.92000,
,,,00.000139200000,  -0.76000,
,,,00.000139400000,  -0.54000,
,,,00.000139600000,  -0.34000,
,,,00.000139800000,  -0.14000,
,,,00.000140000000,   0.08000,
,,,00.000140200000,   0.28000,
,,,00.000140400000,   0.48000,
,,,00.000140600000,   0.68000,
,,,00.000140800000,   0.86000,
,,,00.000141000000,   1.04000,
,,,00.000141200000,   1.22000,
,,,00.000141400000,   1.36000,
,,,00.000141600000,   1.46000,
,,,00.000141800000,   1.56000,
,,,00.000142000000,   1.64000,
,,,00.000142200000,   1.70000,
,,,00.000142400000,   1.72000,
,,,00.000142600000,   1.72000,
,,,00.000142800000,   1.64000,
,,,00.000143000000,   1.70000,
,,,00.000143200000,   1.58000,
,,,00.000143400000,   1.48000,
,,,00.000143600000,   1.40000,
,,,00.000143800000,   1.24000,
,,,00.000144000000,   1.12000,
,,,00.000144200000,   0.96000,
,,,00.000144400000,   0.78000,
,,,00.000144600000,   0.54000,
,,,00.000144800000,   0.34000,
,,,00.000145000000,   0.16000,
,,,00.000145200000,  -0.08000,
,,,00.000145400000,  -0.28000,
,,,00.000145600000,  -0.48000,
,,,00.000145800000,  -0.66000,
,,,00.000146000000,  -0.86000,
,,,00.000146200000,  -1.00000,
,,,00.000146400000,  -1.20000,
,,,00.000146600000,  -1.30000,
,,,00.000146800000,  -1.44000,
,,,00.000147000000,  -1.54000,
,,,00.000147200000,  -1.58000,
,,,00.000147400000,  -1.60000,
,,,00.000147600000,  -1.62000,
,,,00.000147800000,  -1.64000,
,,,00.000148000000,  -1.58000,
,,,00.000148200000,  -1.52000,
,,,00.000148400000,  -1.42000,
,,,00.000148600000,  -1.32000,
,,,00.000148800000,  -1.12000,
,,,00.000149000000,  -1.04000,
,,,00.000149200000,  -0.88000,
,,,00.000149400000,  -0.72000,
,,,00.000149600000,  -0.50000,
,,,00.000149800000,  -0.30000,
,,,00.000150000000,  -0.08000,
,,,00.000150200000,   0.14000,
,,,00.000150400000,   0.36000,
,,,00.000150600000,   0.52000,
,,,00.000150800000,   0.70000,
,,,00.000151000000,   0.90000,
,,,00.000151200000,   1.12000,
,,,00.000151400000,   1.28000,
,,,00.000151600000,   1.34000,
,,,00.000151800000,   1.48000,
,,,00.000152000000,   1.60000,
,,,00.000152200000,   1.68000,
,,,00.000152400000,   1.66000,
,,,00.000152600000,   1.68000,
,,,00.000152800000,   1.70000,
,,,00.000153000000,   1.76000,
,,,00.000153200000,   1.66000,
,,,00.000153400000,   1.54000,
,,,00.000153600000,   1.48000,
,,,00.000153800000,   1.32000,
,,,00.000154000000,   1.18000,
,,,00.000154200000,   1.06000,
,,,00.000154400000,   0.90000,
,,,00.000154600000,   0.72000,
,,,00.000154800000,   0.52000,
,,,00.000155000000,   0.30000,
,,,00.000155200000,   0.08000,
,,,00.000155400000,  -0.08000,
,,,00.000155600000,  -0.32000,
,,,00.000155800000,  -0.52000,
,,,00.000156000000,  -0.72000,
,,,00.000156200000,  -0.88000,
,,,00.000156400000,  -1.06000,
,,,00.000156600000,  -1.20000,
,,,00.000156800000,  -1.34000,
,,,00.000157000000,  -1.44000,
,,,00.000157200000,  -1.52000,
,,,00.000157400000,  -1.58000,
,,,00.000157600000,  -1.64000,
,,,00.000157800000,  -1.66000,
,,,00.000158000000,  -1.62000,
,,,00.000158200000,  -1.58000,
,,,00.000158400000,  -1.52000,
,,,00.000158600000,  -1.40000,
,,,00.000158800000,  -1.30000,
,,,00.000159000000,  -1.16000,
,,,00.000159200000,  -1.02000,
,,,00.000159400000,  -0.84000,
,,,00.000159600000,  -0.64000,
,,,00.000159800000,  -0.46000,
,,,00.000160000000,  -0.26000,
,,,00.000160200000,  -0.04000,
,,,00.000160400000,   0.16000,
,,,00.000160600000,   0.36000,
,,,00.000160800000,   0.58000,
,,,00.000161000000,   0.76000,
,,,00.000161200000,   0.94000,
,,,00.000161400000,   1.12000,
,,,00.000161600000,   1.30000,
,,,00.000161800000,   1.40000,
,,,00.000162000000,   1.48000,
,,,00.000162200000,   1.60000,
,,,00.000162400000,   1.62000,
,,,00.000162600000,   1.68000,
,,,00.000162800000,   1.70000,
,,,00.000163000000,   1.68000,
,,,00.000163200000,   1.46000,
,,,00.000163400000,   1.52000,
,,,00.000163600000,   1.50000,
,,,00.000163800000,   1.42000,
,,,00.000164000000,   1.28000,
,,,00.000164200000,   1.14000,
,,,00.000164400000,   1.00000,
,,,00.000164600000,   0.82000,
,,,00.000164800000,   0.64000,
,,,00.000165000000,   0.46000,
,,,00.000165200000,   0.26000,
,,,00.000165400000,   0.06000,
,,,00.000165600000,  -0.16000,
,,,00.000165800000,  -0.34000,
,,,00.000166000000,  -0.56000,
,,,00.000166200000,  -0.74000,
,,,00.000166400000,  -0.90000,
,,,00.000166600000,  -1.06000,
,,,00.000166800000,  -1.22000,
,,,00.000167000000,  -1.34000,
,,,00.000167200000,  -1.42000,
,,,00.000167400000,  -1.52000,
,,,00.000167600000,  -1.54000,
,,,00.000167800000,  -1.60000,
,,,00.000168000000,  -1.58000,
,,,00.000168200000,  -1.58000,
,,,00.000168400000,  -1.50000,
,,,00.000168600000,  -1.44000,
,,,00.000168800000,  -1.36000,
,,,00.000169000000,  -1.16000,
,,,00.000169200000,  -1.12000,
,,,00.000169400000,  -0.96000,
,,,00.000169600000,  -0.76000,
,,,00.000169800000,  -0.60000,
,,,00.000170000000,  -0.38000,
,,,00.000170200000,  -0.20000,
,,,00.000170400000,   0.00000,
,,,00.000170600000,   0.22000,
,,,00.000170800000,   0.42000,
,,,00.000171000000,   0.60000,
,,,00.000171200000,   0.82000,
,,,00.000171400000,   0.96000,
,,,00.000171600000,   1.12000,
,,,00.000171800000,   1.28000,
,,,00.000172000000,   1.38000,
,,,00.000172200000,   1.48000,
,,,00.000172400000,   1.58000,
,,,00.000172600000,   1.62000,
,,,00.000172800000,   1.68000,
,,,00.000173000000,   1.64000,
,,,00.000173200000,   1.62000,
,,,00.000173400000,   1.60000,
,,,00.000173600000,   1.54000,
,,,00.000173800000,   1.44000,
,,,00.000174000000,   1.36000,
,,,00.000174200000,   1.28000,
,,,00.000174400000,   1.12000,
,,,00.000174600000,   0.96000,
,,,00.000174800000,   0.80000,
,,,00.000175000000,   0.58000,
,,,00.000175200000,   0.42000,
,,,00.000175400000,   0.22000,
,,,00.000175600000,  -0.02000,
,,,00.000175800000,  -0.20000,
,,,00.000176000000,  -0.38000,
,,,00.000176200000,  -0.58000,
,,,00.000176400000,  -0.78000,
,,,00.000176600000,  -0.96000,
,,,00.000176800000,  -1.10000,
,,,00.000177000000,  -1.22000,
,,,00.000177200000,  -1.34000,
,,,00.000177400000,  -1.44000,
,,,00.000177600000,  -1.50000,
,,,00.000177800000,  -1.56000,
,,,00.000178000000,  -1.56000,
,,,00.000178200000,  -1.58000,
,,,00.000178400000,  -1.56000,
,,,00.000178600000,  -1.48000,
,,,00.000178800000,  -1.42000,
,,,00.000179000000,  -1.30000,
,,,00.000179200000,  -1.24000,
,,,00.000179400000,  -1.06000,
,,,00.000179600000,  -0.92000,
,,,00.000179800000,  -0.72000,
,,,00.000180000000,  -0.58000,
,,,00.000180200000,  -0.36000,
,,,00.000180400000,  -0.14000,
,,,00.000180600000,   0.06000,
,,,00.000180800000,   0.28000,
,,,00.000181000000,   0.46000,
,,,00.000181200000,   0.64000,
,,,00.000181400000,   0.82000,
,,,00.000181600000,   0.98000,
,,,00.000181800000,   1.16000,
,,,00.000182000000,   1.28000,
,,,00.000182200000,   1.42000,
,,,00.000182400000,   1.50000,
,,,00.000182600000,   1.58000,
,,,00.000182800000,   1.62000,
,,,00.000183000000,   1.62000,
,,,00.000183200000,   1.66000,
,,,00.000183400000,   1.46000,
,,,00.000183600000,   1.56000,
,,,00.000183800000,   1.50000,
,,,00.000184000000,   1.40000,
,,,00.000184200000,   1.32000,
,,,00.000184400000,   1.20000,
,,,00.000184600000,   1.06000,
,,,00.000184800000,   0.92000,
,,,00.000185000000,   0.72000,
,,,00.000185200000,   0.56000,
,,,00.000185400000,   0.34000,
,,,00.000185600000,   0.14000,
,,,00.000185800000,  -0.04000,
,,,00.000186000000,  -0.24000,
,,,00.000186200000,  -0.42000,
,,,00.000186400000,  -0.64000,
,,,00.000186600000,  -0.80000,
,,,00.000186800000,  -0.98000,
